Starting...
Gathering coverage... done in 272.996041ms
      KILLED ARITHMETIC_BASE at usecases/inventory.go:156:17
       LIVED CONDITIONALS_BOUNDARY at usecases/inventory.go:174:12
      KILLED CONDITIONALS_NEGATION at usecases/inventory.go:174:12
      KILLED ARITHMETIC_BASE at usecases/inventory.go:175:17
      KILLED CONDITIONALS_NEGATION at usecases/load_matrix.go:18:9
       LIVED CONDITIONALS_NEGATION at usecases/load_matrix.go:22:43
       LIVED CONDITIONALS_NEGATION at usecases/load_matrix.go:22:57
 NOT COVERED CONDITIONALS_NEGATION at usecases/save_todo.go:32:59
 NOT COVERED ARITHMETIC_BASE at usecases/save_todo.go:33:50
 NOT COVERED CONDITIONALS_NEGATION at usecases/save_todo.go:36:53
 NOT COVERED ARITHMETIC_BASE at usecases/save_todo.go:37:48
      KILLED CONDITIONALS_NEGATION at usecases/load_matrix.go:28:9
       LIVED CONDITIONALS_NEGATION at usecases/save_todo.go:42:18
 NOT COVERED ARITHMETIC_BASE at usecases/save_todo.go:50:48
 NOT COVERED ARITHMETIC_BASE at usecases/save_todo.go:59:18
 NOT COVERED ARITHMETIC_BASE at usecases/save_todo.go:64:18
 NOT COVERED CONDITIONALS_BOUNDARY at usecases/toggle_completion.go:24:11
 NOT COVERED CONDITIONALS_NEGATION at usecases/toggle_completion.go:24:11
 NOT COVERED CONDITIONALS_BOUNDARY at usecases/toggle_completion.go:24:24
 NOT COVERED CONDITIONALS_NEGATION at usecases/toggle_completion.go:24:24
 NOT COVERED CONDITIONALS_NEGATION at usecases/toggle_completion.go:37:9
      KILLED CONDITIONALS_NEGATION at usecases/save_todo.go:49:53

Mutation testing completed in 13 seconds 876 milliseconds
Killed: 42, Lived: 38, Not covered: 307
Timed out: 0, Not viable: 0, Skipped: 0
Test efficacy: 52.50%
Mutator coverage: 20.67%
